date,snow_day,snowfall_last_24h,snowfall_last_12h,snowfall_overnight,snowfall_24h,precipitation_overnight,precipitation_24h,no_snowfall_penalty,freezing_rain,temp_min_overnight,wind_speed_avg_overnight,wind_gusts_max_overnight,dewpoint_avg_overnight,temperature0,precipitation0,snowfall0,wind_speed0,wind_gusts0,weather_code0,temperature1,precipitation1,snowfall1,wind_speed1,wind_gusts1,weather_code1,temperature2,precipitation2,snowfall2,wind_speed2,wind_gusts2,weather_code2,temperature3,precipitation3,snowfall3,wind_speed3,wind_gusts3,weather_code3,temperature4,precipitation4,snowfall4,wind_speed4,wind_gusts4,weather_code4,temperature5,precipitation5,snowfall5,wind_speed5,wind_gusts5,weather_code5,temperature6,precipitation6,snowfall6,wind_speed6,wind_gusts6,weather_code6,temperature7,precipitation7,snowfall7,wind_speed7,wind_gusts7,weather_code7
2025-02-14,1,1.2600000000000002,0.6300000000000001,0.35000000000000003,0.42000000000000004,0.5,0.6000000000000001,1,False,-7.1,38.0125,68.4,-10.525,-5.1,0.1,0.07,47.1,68.4,True,-5.3,0.1,0.07,40.5,66.2,True,-5.5,0.0,0.0,36.5,57.2,True,-5.8,0.1,0.07,34.1,51.1,True,-6.2,0.1,0.07,33.6,47.9,True,-6.3,0.1,0.07,35.1,48.6,True,-6.5,0.0,0.0,38.2,52.2,True,-6.7,0.0,0.0,39.0,54.4,True
2025-02-17,0,6.0200000000000005,1.8900000000000001,0.9800000000000001,4.2,1.4000000000000001,6.0,1,False,-8.8,40.35,75.6,-10.45,-7.8,0.2,0.14,37.4,54.4,True,-8.0,0.1,0.07,35.5,52.9,True,-7.9,0.1,0.07,36.8,51.1,True,-7.8,0.1,0.07,39.0,54.4,True,-7.8,0.1,0.07,40.7,57.2,True,-7.7,0.2,0.14,41.7,58.7,True,-7.6,0.4,0.28,45.2,63.4,True,-7.2,0.2,0.14,46.5,66.2,True
2025-02-18,1,5.95,3.57,2.59,5.25,3.6,7.4,0,False,-8.9,49.9375,78.8,-11.7875,-8.7,0.4,0.28,51.3,74.2,True,-8.7,0.3,0.21,50.9,73.4,True,-8.9,0.6,0.42,49.8,72.7,True,-8.9,0.8,0.56,48.7,71.3,True,-8.8,0.6,0.49,49.4,70.6,True,-8.9,0.3,0.21,49.9,71.3,True,-8.7,0.2,0.14,49.7,71.6,True,-8.6,0.4,0.28,49.8,70.9,True
2025-02-19,1,5.18,2.5200000000000005,2.24,2.87,3.2,4.2,0,False,-9.3,30.975,61.9,-10.525,-6.8,0.3,0.21,43.4,59.8,True,-6.9,0.5,0.35,44.5,61.9,True,-7.1,0.6,0.42,36.7,61.6,True,-7.9,0.8,0.56,23.5,51.8,True,-8.8,0.6,0.42,23.8,34.6,True,-8.9,0.2,0.14,24.1,35.6,True,-8.7,0.1,0.07,26.0,37.4,True,-8.7,0.1,0.07,25.8,38.2,True
2025-02-20,0,1.54,1.05,0.8400000000000001,1.61,1.2,2.3000000000000003,1,False,-9.5,17.325,53.3,-11.525,-8.4,0.1,0.07,17.3,32.0,True,-8.3,0.1,0.07,14.9,27.0,True,-8.3,0.2,0.14,17.0,25.9,True,-8.2,0.1,0.07,17.9,27.7,True,-8.0,0.1,0.07,17.1,27.4,True,-7.8,0.1,0.07,16.5,26.3,True,-7.7,0.3,0.21,18.2,27.0,True,-8.0,0.2,0.14,19.7,29.5,True
2025-02-21,0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,2,False,-7.9,29.9875,50.4,-10.925,-6.6,0.0,0.0,34.4,50.4,False,-7.1,0.0,0.0,32.4,48.6,False,-7.5,0.0,0.0,31.5,46.1,False,-7.7,0.0,0.0,30.3,44.6,False,-7.9,0.0,0.0,29.1,43.2,False,-7.8,0.0,0.0,27.3,41.4,False,-7.6,0.0,0.0,27.3,39.2,False,-7.7,0.0,0.0,27.6,39.2,False
2025-02-24,0,0.0,0.0,0.0,0.7000000000000001,0.0,1.2,1,False,-1.2,34.0125,84.6,-2.4625,-1.0,0.0,0.0,26.6,37.1,True,-0.9,0.0,0.0,29.1,38.2,True,-0.9,0.0,0.0,29.4,38.9,True,-1.0,0.0,0.0,33.0,42.8,True,-1.1,0.0,0.0,35.5,47.9,True,-1.2,0.0,0.0,37.5,50.0,True,-1.1,0.0,0.0,39.1,52.9,True,-1.0,0.0,0.0,41.9,56.2,True
2025-02-25,0,0.7000000000000001,0.0,0.0,0.0,0.0,0.4,2,True,-0.0,14.625,39.2,-0.7625,1.1,0.0,0.0,16.1,21.6,False,0.9,0.0,0.0,21.9,26.3,False,0.9,0.0,0.0,18.7,27.4,False,0.6,0.0,0.0,15.9,23.0,False,0.3,0.0,0.0,11.4,19.4,False,0.2,0.0,0.0,11.4,13.7,False,0.0,0.0,0.0,10.8,13.7,False,-0.0,0.0,0.0,10.8,13.7,False
2025-02-26,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-0.5,14.725,25.6,-3.4875,0.6,0.0,0.0,20.0,24.8,False,0.4,0.0,0.0,19.7,25.6,False,0.2,0.0,0.0,16.2,24.8,False,0.0,0.0,0.0,11.4,20.2,False,-0.2,0.0,0.0,13.5,17.3,False,-0.3,0.0,0.0,14.2,18.4,False,-0.4,0.0,0.0,13.0,18.0,False,-0.5,0.0,0.0,9.8,16.9,False
2025-02-27,0,0.0,0.0,0.0,0.14,0.0,0.30000000000000004,1,False,-1.0,8.8375,52.2,-1.7625,-0.0,0.0,0.0,13.3,19.1,True,-0.0,0.0,0.0,12.8,16.9,True,-0.1,0.0,0.0,12.3,16.2,True,-0.4,0.0,0.0,10.7,15.8,True,-0.4,0.0,0.0,8.1,14.0,True,-0.4,0.0,0.0,4.9,11.2,True,-0.4,0.0,0.0,3.7,7.2,True,-0.3,0.0,0.0,4.9,6.8,True
2025-02-28,0,0.14,0.14,0.0,1.26,0.0,2.7,1,False,-4.7,19.9,78.1,-6.7,-2.0,0.0,0.0,28.8,39.2,True,-2.7,0.0,0.0,27.4,38.5,True,-3.3,0.0,0.0,25.5,37.1,True,-3.7,0.0,0.0,22.9,35.3,True,-4.1,0.0,0.0,19.8,32.0,True,-4.4,0.0,0.0,14.4,28.4,True,-4.5,0.0,0.0,8.5,22.0,True,-4.7,0.0,0.0,11.9,18.0,True
2025-03-03,0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,2,False,-3.1,23.05,44.3,-8.85,-2.9,0.0,0.0,24.9,34.2,False,-2.8,0.0,0.0,24.2,34.2,False,-2.7,0.0,0.0,24.4,33.5,False,-2.5,0.0,0.0,25.2,34.6,False,-2.6,0.0,0.0,22.8,34.2,False,-2.9,0.0,0.0,20.7,31.3,False,-3.0,0.0,0.0,20.7,28.8,False,-3.1,0.0,0.0,21.5,29.5,False
2025-03-04,0,0.0,0.0,0.0,0.0,0.30000000000000004,4.4,2,True,-0.8,25.425,39.2,-2.375,-0.4,0.0,0.0,26.8,37.1,False,-0.6,0.0,0.0,26.2,35.3,False,-0.8,0.2,0.0,25.1,34.6,False,-0.7,0.1,0.0,25.0,34.2,False,-0.4,0.0,0.0,23.4,32.8,False,-0.0,0.0,0.0,24.3,31.3,False,-0.0,0.0,0.0,25.1,32.0,False,0.0,0.0,0.0,27.5,34.6,False
2025-03-05,0,0.0,0.0,0.0,0.0,8.8,14.7,2,False,1.5,27.0875,58.7,0.05000000000000002,1.7,0.4,0.0,16.2,20.9,False,1.7,0.4,0.0,20.3,23.4,False,1.8,0.6,0.0,23.6,29.5,False,2.0,1.1,0.0,24.2,30.2,False,1.9,0.9,0.0,28.0,34.9,False,2.1,1.6,0.0,31.3,39.6,False,2.3,2.1,0.0,34.5,44.3,False,2.8,1.7,0.0,38.6,50.4,False
2025-03-06,1,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.56,1.5,1.8,1,False,-8.8,45.8625,85.7,-2.0,1.2,0.0,0.0,31.7,47.5,True,0.9,0.1,0.0,27.0,41.0,True,0.7,0.6,0.0,32.0,34.2,True,-0.9,0.3,0.0,50.4,65.2,True,-1.7,0.0,0.0,51.4,70.2,True,-2.6,0.1,0.07,55.0,75.6,True,-3.4,0.2,0.14,59.5,83.2,True,-4.0,0.2,0.14,59.9,85.7,True
2025-03-07,1,0.35000000000000003,0.0,0.0,0.28,0.0,0.4,1,False,-4.9,32.6,61.9,-7.45,-4.3,0.0,0.0,26.8,36.4,True,-3.8,0.0,0.0,34.9,45.7,True,-3.7,0.0,0.0,29.6,45.7,True,-3.6,0.0,0.0,30.3,39.2,True,-3.8,0.0,0.0,35.0,45.4,True,-4.2,0.0,0.0,35.6,47.2,True,-4.6,0.0,0.0,34.9,46.4,True,-4.9,0.0,0.0,33.7,45.7,True
2025-03-10,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-0.2,13.5,46.4,-1.325,1.9,0.0,0.0,23.3,37.1,False,1.5,0.0,0.0,19.4,28.4,False,1.2,0.0,0.0,16.9,23.8,False,0.9,0.0,0.0,15.9,20.5,False,0.6,0.0,0.0,12.9,18.7,False,0.3,0.0,0.0,9.2,15.1,False,0.1,0.0,0.0,4.5,10.4,False,-0.2,0.0,0.0,5.9,5.4,False
2025-03-11,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-3.3,36.5,60.8,-1.075,4.0,0.0,0.0,37.1,47.2,False,4.0,0.0,0.0,38.2,49.7,False,4.0,0.0,0.0,40.0,51.5,False,4.1,0.0,0.0,40.2,51.8,False,3.9,0.0,0.0,39.1,52.2,False,3.2,0.0,0.0,35.7,50.4,False,2.6,0.0,0.0,31.7,45.7,False,2.2,0.0,0.0,30.0,40.0,False
2025-03-12,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-3.8,18.7,34.6,-8.1,-2.8,0.0,0.0,22.0,34.6,False,-2.9,0.0,0.0,21.3,29.9,False,-3.0,0.0,0.0,16.9,28.8,False,-3.3,0.0,0.0,18.5,25.6,False,-3.6,0.0,0.0,20.1,27.7,False,-3.8,0.0,0.0,19.5,27.7,False,-3.8,0.0,0.0,16.7,27.4,False,-3.7,0.0,0.0,14.6,23.8,False
2025-03-13,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-1.9,11.2375,21.6,-7.3375,-1.3,0.0,0.0,14.3,21.6,False,-1.5,0.0,0.0,13.7,19.1,False,-1.7,0.0,0.0,12.5,18.4,False,-1.9,0.0,0.0,11.6,16.9,False,-1.9,0.0,0.0,9.9,16.2,False,-1.9,0.0,0.0,9.2,14.0,False,-1.8,0.0,0.0,8.5,13.3,False,-1.8,0.0,0.0,10.2,13.7,False
2025-03-14,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,-0.1,17.25,49.0,-3.6,0.5,0.0,0.0,17.0,20.5,False,0.3,0.0,0.0,17.9,22.0,False,0.4,0.0,0.0,17.2,22.0,False,0.4,0.0,0.0,16.7,20.9,False,0.4,0.0,0.0,16.8,20.5,False,0.4,0.0,0.0,16.3,20.5,False,0.1,0.0,0.0,17.0,20.5,False,-0.1,0.0,0.0,19.1,23.0,False
2025-03-17,0,0.28,0.14,0.0,0.0,0.0,0.0,2,False,-5.1,29.575,55.1,-7.575,-2.1,0.0,0.0,38.5,55.1,False,-2.2,0.0,0.0,33.9,51.5,False,-2.4,0.0,0.0,29.8,45.4,False,-2.9,0.0,0.0,29.1,40.0,False,-3.4,0.0,0.0,29.3,39.6,False,-4.1,0.0,0.0,27.9,39.6,False,-4.6,0.0,0.0,25.8,38.5,False,-5.1,0.0,0.0,22.3,36.0,False
2025-03-18,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,0.6,37.9125,53.6,-2.3625,0.8,0.0,0.0,35.0,45.0,False,0.7,0.0,0.0,38.1,50.4,False,0.6,0.0,0.0,39.5,52.6,False,0.7,0.0,0.0,37.6,53.6,False,1.0,0.0,0.0,37.9,50.0,False,1.2,0.0,0.0,39.3,51.8,False,1.3,0.0,0.0,38.6,51.8,False,1.3,0.0,0.0,37.3,51.1,False
2025-03-19,0,0.0,0.0,0.0,0.0,0.0,0.5,2,False,2.8,21.375,40.0,0.575,3.1,0.0,0.0,18.1,31.0,False,4.8,0.0,0.0,25.5,27.7,False,3.8,0.0,0.0,26.3,34.6,False,3.6,0.0,0.0,21.4,32.0,False,3.3,0.0,0.0,17.1,25.6,False,3.1,0.0,0.0,18.8,22.0,False,2.9,0.0,0.0,20.2,24.1,False,3.1,0.0,0.0,23.6,28.1,False
2025-03-20,0,0.0,0.0,0.0,2.38,0.0,3.8,1,True,-1.1,33.1625,72.7,2.4125,4.8,0.0,0.0,33.7,41.0,True,5.1,0.0,0.0,38.1,47.2,True,4.9,0.0,0.0,42.1,54.4,True,4.5,0.0,0.0,39.1,54.4,True,4.0,0.0,0.0,35.9,50.8,True,2.3,0.0,0.0,22.8,45.7,True,1.3,0.0,0.0,25.0,29.2,True,0.6,0.0,0.0,28.6,38.9,True
2025-03-21,0,2.38,0.0,0.0,0.0,0.0,0.0,2,False,-1.6,24.25,62.6,-5.525,-1.2,0.0,0.0,32.7,48.6,False,-1.2,0.0,0.0,30.2,43.2,False,-1.2,0.0,0.0,25.0,40.0,False,-1.3,0.0,0.0,20.9,33.1,False,-1.4,0.0,0.0,21.1,28.8,False,-1.6,0.0,0.0,17.6,28.4,False,-1.5,0.0,0.0,21.2,27.7,False,-1.3,0.0,0.0,25.3,33.1,False
2025-03-31,1,0.21,0.21,0.21,0.21,1.3,1.3,1,True,-1.9,34.3625,60.5,2.2625,3.7,0.0,0.0,33.0,41.8,True,3.6,0.1,0.0,28.3,41.8,True,3.6,0.8,0.0,30.6,37.1,True,3.5,0.1,0.0,37.3,47.5,True,3.6,0.0,0.0,41.0,52.2,True,2.6,0.0,0.0,36.9,53.3,True,0.6,0.0,0.0,30.9,48.2,True,-0.3,0.3,0.21,36.9,47.2,True
2025-11-17,0,3.99,1.4000000000000001,0.35000000000000003,0.9800000000000001,0.4,1.4000000000000001,1,False,1.8,44.4625,66.6,-3.725,2.0,0.0,0.07,43.8,60.5,True,2.2,0.1,0.07,43.4,59.8,True,2.5,0.1,0.07,46.4,62.6,True,2.5,0.0,0.0,45.5,63.0,True,2.6,0.2,0.14,43.1,62.3,True,2.3,0.0,0.0,44.4,60.5,True,1.9,0.0,0.0,43.9,61.2,True,2.0,0.0,0.0,45.2,61.6,True
2025-11-18,0,0.6300000000000001,0.0,0.0,0.0,0.0,0.0,2,False,1.8,20.6875,35.3,-3.7375,2.5,0.0,0.0,22.9,35.3,False,2.2,0.0,0.0,21.9,32.0,False,2.1,0.0,0.0,21.3,31.0,False,2.1,0.0,0.0,20.9,30.2,False,2.0,0.0,0.0,19.4,29.5,False,2.1,0.0,0.0,19.9,28.4,False,2.1,0.0,0.0,20.5,29.2,False,1.9,0.0,0.0,18.7,29.2,False
2025-11-19,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,2.4,15.6875,25.2,-4.0375,2.9,0.0,0.0,17.8,25.2,False,2.7,0.0,0.0,15.0,25.2,False,2.8,0.0,0.0,16.9,24.1,False,2.8,0.0,0.0,16.2,24.1,False,2.8,0.0,0.0,16.5,23.8,False,2.7,0.0,0.0,16.9,24.5,False,2.6,0.0,0.0,14.9,24.5,False,2.7,0.0,0.0,11.3,22.3,False
2025-11-20,0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2,False,3.1,12.4375,50.8,-2.25,3.1,0.0,0.0,7.4,12.6,False,3.1,0.0,0.0,8.7,14.0,False,3.4,0.0,0.0,10.2,15.8,False,3.7,0.0,0.0,11.3,16.6,False,4.1,0.0,0.0,13.0,18.7,False,4.4,0.0,0.0,13.3,19.4,False,4.7,0.0,0.0,14.9,20.5,False,4.6,0.0,0.0,20.7,22.7,False
2025-11-21,0,0.0,0.0,0.0,0.0,1.2,1.2,2,False,3.6,34.8125,58.7,5.0875,6.4,0.1,0.0,43.7,56.2,False,6.7,0.6,0.0,35.3,58.7,False,6.6,0.2,0.0,33.0,46.1,False,6.8,0.0,0.0,34.0,42.8,False,6.8,0.0,0.0,35.5,47.5,False,6.7,0.1,0.0,32.3,45.7,False,6.1,0.2,0.0,30.9,42.5,False,6.2,0.0,0.0,33.8,45.0,False
2025-11-24,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,3.4,17.5625,48.6,0.1,4.6,0.0,0.0,27.1,42.5,False,4.0,0.0,0.0,23.1,36.0,False,3.9,0.0,0.0,20.5,30.6,False,3.7,0.0,0.0,16.3,28.1,False,3.5,0.0,0.0,9.0,23.0,False,3.4,0.0,0.0,5.6,14.4,False,3.7,0.0,0.0,19.5,25.2,False,4.2,0.0,0.0,19.4,27.4,False
2025-11-25,0,0.0,0.0,0.0,0.0,0.8,4.3,2,False,6.3,23.0625,42.1,3.9124999999999996,6.7,0.0,0.0,32.4,42.1,False,6.8,0.0,0.0,30.6,42.1,False,6.8,0.0,0.0,26.8,39.2,False,6.7,0.1,0.0,23.2,34.2,False,6.5,0.3,0.0,17.1,29.2,False,6.5,0.3,0.0,18.3,22.7,False,6.7,0.1,0.0,17.9,22.7,False,6.9,0.0,0.0,18.2,23.8,False
2025-11-26,0,0.0,0.0,0.0,0.63,0.2,5.6,1,False,1.7,23.8,90.7,6.2625,6.5,0.1,0.0,17.0,21.2,True,6.6,0.1,0.0,22.8,30.2,True,6.4,0.0,0.0,24.1,29.9,True,6.4,0.0,0.0,25.8,32.8,True,6.5,0.0,0.0,26.3,33.5,True,6.6,0.0,0.0,23.7,33.8,True,6.9,0.0,0.0,24.8,31.0,True,7.0,0.0,0.0,25.9,34.6,True
2025-11-27,1,1.4700000000000002,1.4000000000000001,0.8400000000000001,7.98,3.2,13.4,1,True,0.2,58.4375,92.2,-1.325,3.0,0.5,0.0,57.9,88.2,True,2.9,0.8,0.07,57.9,79.6,True,1.8,0.8,0.14,66.2,92.2,True,2.0,0.3,0.07,57.8,91.4,True,1.8,0.1,0.07,56.3,81.7,True,1.4,0.2,0.14,57.6,79.9,True,1.5,0.1,0.07,58.3,80.6,True,0.9,0.4,0.28,55.5,82.1,True
2025-11-28,1,9.24,4.2700000000000005,1.82,5.95,2.6,8.5,0,False,-0.4,52.6,80.3,-3.55,0.5,0.1,0.07,48.5,72.4,True,0.7,0.0,0.0,53.7,72.7,True,0.4,0.4,0.28,52.6,77.0,True,0.3,0.5,0.35,52.0,75.2,True,0.3,0.2,0.14,51.6,75.6,True,0.6,0.7,0.49,54.0,77.0,True,-0.4,0.3,0.21,53.8,78.1,True,0.5,0.4,0.28,54.6,78.5,True
2025-12-01,0,3.57,0.28,0.07,1.12,0.1,1.6,1,False,-2.5,24.5625,61.2,-7.575,-1.9,0.1,0.07,39.7,61.2,True,-2.3,0.0,0.0,33.7,55.4,True,-2.5,0.0,0.0,29.3,46.4,True,-2.5,0.0,0.0,25.0,41.4,True,-2.4,0.0,0.0,20.6,36.0,True,-2.4,0.0,0.0,16.8,30.6,True,-2.2,0.0,0.0,14.9,26.3,True,-2.2,0.0,0.0,16.5,24.1,True
2025-12-02,0,1.8900000000000001,1.6099999999999999,0.84,0.84,1.2,1.2,1,False,-1.4,24.525,44.6,-5.125,-1.0,0.3,0.21,31.7,44.6,True,-1.4,0.3,0.21,28.7,44.6,True,-1.3,0.3,0.21,27.4,40.0,True,-0.9,0.1,0.07,25.2,38.5,True,-0.9,0.0,0.0,22.5,35.6,True,-0.8,0.0,0.0,20.6,32.4,True,-0.8,0.1,0.07,19.2,29.9,True,-0.8,0.1,0.07,20.9,29.2,True
2025-12-03,0,0.35000000000000003,0.28,0.28,3.08,0.4,4.5,1,False,-2.3,43.2875,75.6,-3.1,0.3,0.0,0.0,35.4,48.6,True,0.1,0.0,0.0,36.3,49.3,True,0.2,0.0,0.0,40.8,55.1,True,0.2,0.0,0.0,46.2,63.0,True,0.1,0.0,0.0,45.9,66.2,True,-0.1,0.0,0.0,47.1,65.2,True,-0.5,0.1,0.07,47.1,65.9,True,-0.1,0.3,0.21,47.5,67.0,True
2025-12-04,1,3.7800000000000002,1.26,0.77,3.1500000000000004,1.0,4.4,1,False,-8.1,49.95,80.3,-8.3,-2.6,0.2,0.14,41.7,56.9,True,-2.4,0.0,0.0,46.1,64.1,True,-3.3,0.1,0.07,45.8,68.0,True,-3.8,0.1,0.07,51.0,70.9,True,-4.4,0.1,0.07,54.4,77.4,True,-4.6,0.1,0.07,53.6,77.8,True,-4.7,0.0,0.07,52.8,77.0,True,-5.5,0.4,0.28,54.2,76.7,True
2025-12-05,0,2.66,0.0,0.0,0.77,0.0,1.1,1,False,-4.8,41.8875,68.0,-9.6375,-4.8,0.0,0.0,32.9,46.4,True,-4.8,0.0,0.0,37.4,54.7,True,-4.4,0.0,0.0,40.4,58.0,True,-4.2,0.0,0.0,42.7,61.2,True,-4.2,0.0,0.0,44.1,63.7,True,-3.9,0.0,0.0,45.0,64.4,True,-3.7,0.0,0.0,46.5,66.6,True,-3.3,0.0,0.0,46.1,67.0,True
2025-12-08,0,1.82,0.07,0.0,0.0,0.0,0.0,2,False,-5.0,26.2375,57.6,-11.6875,-4.5,0.0,0.0,38.1,57.6,False,-4.7,0.0,0.0,34.1,53.6,False,-4.9,0.0,0.0,30.4,47.9,False,-5.0,0.0,0.0,27.0,43.6,False,-5.0,0.0,0.0,23.6,39.2,False,-4.4,0.0,0.0,21.5,34.9,False,-4.4,0.0,0.0,19.3,32.0,False,-4.7,0.0,0.0,15.9,32.4,False
2025-12-09,0,0.0,0.0,0.0,3.64,0.0,5.2,1,False,-2.7,39.6875,76.3,-7.225,-2.7,0.0,0.0,31.0,43.9,True,-2.5,0.0,0.0,31.9,45.7,True,-2.3,0.0,0.0,36.5,50.4,True,-1.6,0.0,0.0,40.4,56.5,True,-1.3,0.0,0.0,41.6,58.3,True,-1.1,0.0,0.0,43.6,61.2,True,-1.2,0.0,0.0,44.8,63.0,True,-0.8,0.0,0.0,47.7,63.7,True
2025-12-10,1,6.23,2.59,2.59,5.390000000000001,3.7,7.8,0,False,-4.8,17.375,72.4,-4.7625,-1.4,0.0,0.0,20.3,37.4,True,-1.2,0.0,0.0,15.0,29.2,True,-1.2,0.0,0.0,7.7,22.0,True,-1.2,0.0,0.0,3.1,14.4,True,-1.2,0.2,0.14,12.6,17.6,True,-1.0,0.5,0.35,20.1,27.7,True,-0.8,1.4,0.98,27.8,36.4,True,-0.6,1.6,1.12,32.4,46.4,True
2025-12-11,1,5.04,1.4700000000000002,1.12,2.24,1.6,3.2,0,False,-5.6,38.8375,70.2,-8.3,-5.1,0.3,0.21,37.6,61.6,True,-5.2,0.1,0.07,33.3,56.5,True,-5.6,0.3,0.21,32.1,52.6,True,-5.1,0.1,0.07,35.0,51.5,True,-5.2,0.3,0.21,40.7,59.4,True,-5.0,0.2,0.14,42.5,59.8,True,-5.2,0.2,0.14,45.6,66.2,True,-5.1,0.1,0.07,43.9,70.2,True
2025-12-12,0,1.1900000000000002,0.0,0.0,0.63,0.0,0.9,1,False,-3.4,28.55,71.6,-7.7875000000000005,-3.4,0.0,0.0,26.3,38.5,True,-3.4,0.0,0.0,24.5,37.4,True,-3.1,0.0,0.0,25.8,36.4,True,-2.9,0.0,0.0,27.1,37.8,True,-3.0,0.0,0.0,30.3,41.8,True,-3.2,0.0,0.0,31.3,43.6,True,-2.9,0.0,0.0,31.3,43.9,True,-2.5,0.0,0.0,31.8,43.9,True
2025-12-15,0,1.61,0.07,0.0,1.68,0.0,2.4,1,False,-4.4,31.75,72.4,-7.75,-4.4,0.0,0.0,26.3,40.3,True,-4.0,0.0,0.0,27.9,42.1,True,-3.9,0.0,0.0,29.3,40.3,True,-3.5,0.0,0.0,34.0,46.8,True,-3.5,0.0,0.0,33.9,47.9,True,-3.3,0.0,0.0,32.8,47.5,True,-3.1,0.0,0.0,34.4,47.9,True,-2.9,0.0,0.0,35.4,48.2,True
2025-12-16,0,1.68,0.07,0.0,0.0,0.0,0.2,2,False,-3.5,22.5125,74.2,-6.25,-3.5,0.0,0.0,26.3,42.5,False,-3.2,0.0,0.0,24.0,37.4,False,-3.1,0.0,0.0,21.8,33.8,False,-3.0,0.0,0.0,18.0,31.3,False,-2.9,0.0,0.0,18.6,27.4,False,-2.7,0.0,0.0,20.0,28.4,False,-2.6,0.0,0.0,24.2,33.5,False,-3.0,0.0,0.0,27.2,38.9,False
2025-12-17,1,0.0,0.0,0.0,0.0,0.0,0.0,2,False,0.8,43.375,72.4,0.3125,2.2,0.0,0.0,48.9,72.4,False,2.6,0.0,0.0,46.7,67.0,False,2.7,0.0,0.0,44.2,64.1,False,2.8,0.0,0.0,44.4,59.8,False,2.9,0.0,0.0,44.8,59.4,False,2.9,0.0,0.0,43.7,59.8,False,2.9,0.0,0.0,39.8,58.0,False,3.7,0.0,0.0,34.5,53.6,False
2025-12-18,0,0.0,0.0,0.0,0.0,0.0,9.9,2,False,2.5,33.175,81.4,1.2875,2.6,0.0,0.0,34.2,45.7,False,2.9,0.0,0.0,31.4,51.8,False,2.7,0.0,0.0,30.7,41.0,False,2.5,0.0,0.0,28.4,41.0,False,2.8,0.0,0.0,29.9,37.4,False,2.9,0.0,0.0,35.5,45.7,False,2.9,0.0,0.0,38.2,50.0,False,3.1,0.0,0.0,37.1,53.3,False
2025-12-19,1,0.49,0.49,0.49,3.15,4.9,8.7,1,False,-4.5,42.2875,89.3,0.26249999999999996,5.2,1.7,0.0,42.1,77.4,True,3.7,0.5,0.0,38.8,57.6,True,3.5,0.3,0.0,41.3,53.6,True,2.8,0.6,0.0,37.8,56.2,True,2.4,0.5,0.0,46.4,61.6,True,1.9,0.4,0.0,42.0,61.9,True,1.3,0.4,0.14,42.1,59.0,True,0.6,0.5,0.35,47.8,66.6,True
2026-01-05,1,4.34,3.92,3.92,5.04,5.6,7.3999999999999995,0,False,-2.7,39.1375,63.7,-3.8125,-2.7,0.0,0.0,24.2,32.4,True,-1.7,0.0,0.0,33.0,41.0,True,-2.1,0.3,0.21,34.5,47.2,True,-1.6,0.7,0.49,41.4,56.2,True,-1.3,0.9,0.63,43.5,59.4,True,-1.0,1.4,0.98,46.5,63.7,True,-0.5,1.0,0.7,45.0,63.7,True,-0.4,1.3,0.91,45.0,61.6,True
2026-01-06,1,2.0300000000000002,0.0,0.0,0.0,0.1,3.0,2,True,0.3,17.075,34.6,-1.8875,0.3,0.0,0.0,10.0,14.0,False,0.8,0.0,0.0,14.8,18.4,False,1.1,0.0,0.0,15.9,20.5,False,1.4,0.0,0.0,22.9,28.1,False,1.4,0.0,0.0,14.2,30.2,False,1.5,0.0,0.0,17.5,23.4,False,1.3,0.0,0.0,17.3,23.0,False,0.6,0.1,0.0,24.0,31.0,False
2026-01-07,0,0.0,0.0,0.0,0.0,0.0,0.2,2,False,1.1,15.7625,34.9,0.1,1.1,0.0,0.0,12.5,16.9,False,1.3,0.0,0.0,13.5,18.7,False,1.4,0.0,0.0,14.0,18.7,False,1.5,0.0,0.0,13.0,18.7,False,1.6,0.0,0.0,16.9,21.2,False,1.6,0.0,0.0,17.4,22.7,False,1.4,0.0,0.0,19.5,25.2,False,1.7,0.0,0.0,19.3,27.7,False
2026-01-08,0,0.0,0.0,0.0,0.0,0.0,0.3,2,False,1.4,24.925,64.4,0.5375,2.0,0.0,0.0,24.2,34.9,False,2.1,0.0,0.0,27.8,33.5,False,1.9,0.0,0.0,28.0,37.8,False,1.6,0.0,0.0,26.2,36.4,False,1.4,0.0,0.0,24.5,34.6,False,1.8,0.0,0.0,22.3,32.0,False,2.5,0.0,0.0,20.7,28.8,False,2.5,0.0,0.0,25.7,36.0,False
